                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    1300                                      784                  8.0000000000000004E-001                  2.0000000000000000E-002                  1.0316696015644364E+008                  1.5826474497196523E+002                  5.0234064283777361E+003                  3.3517974191803140E-001                  7.6435552290935582E-001                 -1.5201045707451351E+000                  6.9635485365272609E-001                  1.2552235124332160E-004                  2.8334632271433641E-001                  2.4070467231106377E-003                  2.2235192569614202E-003                  9.3804890484916834E-003                  2.0850244238750288E-003                  8.3506973530090689E-001                  2.1825029857721661E-008                  5.8414837068165726E-001                  1.8274326742284040E-004                  2.3403141904460986E-001                  2.8435420271425318E-003                  8.8436065015171843E-004                  7.8333942824618599E-003                  1.7411407937412541E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3187817457754691E+003                  6.4099291095263533E+007                  2.4914087304987667E+010                  3.5112240622764329E-001                  3.5112240622764324E-001                  8.8051644694273199E-051                  7.1724096290530703E-003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.2557016618329860E+015                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20241201"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                     logL                                 velocity                                  entropy                                 mix_type                                   csound                             v_div_csound                                  v_div_r                                      eta                                       mu                                    logdq                                 dq_ratio                                        q                                   radius                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                                     abar                                       ye                              log_opacity                                  eps_nuc                              non_nuc_neu                                 eps_grav                        mlt_mixing_length                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                                    gradT                                    gradr                                     mass                                     mmid                                    logxq                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                tri_alpha                                  c_alpha                                  n_alpha                                  o_alpha                                 ne_alpha                                 na_alpha                                 mg_alpha                                 si_alpha                                  s_alpha                                 ar_alpha                                 ca_alpha                                 ti_alpha                                 cr_alpha                                 fe_co_ni                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                ni56_co56                                co56_fe56                                    other                          gradr_sub_grada                                     logQ 
                                       1                  3.7013004043285487E+000                 -6.5879174661220414E+000                  4.9166481353763265E+000                 -1.1670459204745506E-001                  3.3517974191803140E-001                 -4.7472223777171307E-001                  0.0000000000000000E+000                  1.8218536283575055E+001                                        0                  7.1881148036976031E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8875224869440029E+001                  1.3079106690904718E+000                 -1.2301029995665106E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.6435552290935582E-001                  5.0269018337385623E+003                  6.6666666666666663E-001                 -1.7609125905568127E-001                  8.2536896612775250E+004                  9.9998048883272572E-001                  4.9166396617013781E+000                  3.7648244904247319E-001                  1.0005779397665013E-004                  1.2966430231196620E+000                  8.5000495605602022E-001                 -4.9711975633664041E-001                  3.7908351134892620E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6307824969074452E+007                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.1720443416037411E-004                  1.2534925185637899E-001                  1.2534925185637899E-001                  8.3506973530090689E-001                  8.3506973530069817E-001                 -9.8999999999999986E+001                  6.9999996935043418E-001                  2.9828284817755799E-005                  2.7997020236474829E-001                  3.4468833607860490E-003                  1.0103427409336040E-003                  9.3805276451495202E-003                  2.0850244238750310E-003                  4.0772218292556683E-003                  3.7908351134892620E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.5113319718609417E-001                 -1.9905182747791379E+000 
                                       2                  3.7023596990929772E+000                 -6.5806309816422237E+000                  4.9249993264639844E+000                 -1.1670533086881978E-001                  3.3517931900798564E-001                 -4.7472278573924248E-001                  0.0000000000000000E+000                  1.8208615589337558E+001                                        0                  7.1982003015597304E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8854883282260730E+001                  1.3078941372214603E+000                 -1.1903089986993070E+001                  4.0000000000000185E-001                  9.9999999999949996E-001                  7.6435422258956420E-001                  5.0391779975185318E+003                  6.7410430326100590E-001                 -1.7127290045868102E-001                  8.4139383674836776E+004                  9.9998067278667491E-001                  4.9249909326807728E+000                  3.7674891313761427E-001                  1.0011124727976382E-004                  1.2966430231196620E+000                  8.5000495605602022E-001                 -4.8876529607998764E-001                  3.8550049863845157E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6319343837091729E+007                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.1749172266823603E-004                  1.2639079327897870E-001                  1.2639079327897870E-001                  8.3506973530048922E-001                  8.3506973529996742E-001                 -1.2301029995665106E+001                  6.9999996935043418E-001                  2.9828284817755799E-005                  2.7997020236474829E-001                  3.4468833607860490E-003                  1.0103427409336040E-003                  9.3805276451495202E-003                  2.0850244238750310E-003                  4.0772218292556683E-003                  3.8550049863845157E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.5016778836210618E-001                 -1.9853503798281782E+000 
                                       3                  3.7038938763932143E+000                 -6.5705149286955793E+000                  4.9366579264471708E+000                 -1.1670714720738490E-001                  3.3517723601406274E-001                 -4.7472548469925052E-001                  0.0000000000000000E+000                  1.8195025580008263E+001                                        0                  7.2128858511691040E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8826282496622134E+001                  1.3078686217538538E+000                 -1.1903089986993068E+001                  9.9999999999999811E-001                  9.9999999999824996E-001                  7.6435102585737769E-001                  5.0570107447961182E+003                  6.9305966072427916E-001                 -1.5922937836353479E-001                  8.6428689204043680E+004                  9.9998091696927927E-001                  4.9366496387131535E+000                  3.7714628512739751E-001                  1.0019129845404444E-004                  1.2966430231196620E+000                  8.5000495605602022E-001                 -4.7710268756807345E-001                  3.9458992829233433E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6377084067627361E+007                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.1790879088656699E-004                  1.3159966372610832E-001                  1.3159966372610832E-001                  8.3506973529944539E-001                  8.3506973529892359E-001                 -1.1756961951314832E+001                  6.9999996935043418E-001                  2.9828284817755799E-005                  2.7997020236474829E-001                  3.4468833607860490E-003                  1.0103427409336040E-003                  9.3805276451495202E-003                  2.0850244238750310E-003                  4.0772218292556683E-003                  3.9458992829233433E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.4534793540639754E-001                 -1.9783026814820079E+000 
                                       4                  3.7062214693485043E+000                 -6.5559344800186405E+000                  4.9535794807053417E+000                 -1.1670892174878680E-001                  3.3517524964192164E-001                 -4.7472805848089034E-001                  0.0000000000000000E+000                  1.8175771060348765E+001                                        0                  7.2352855489963491E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8784422423598077E+001                  1.3078275095077800E+000                 -1.1602059991329089E+001                  5.0000000000000222E-001                  9.9999999999699996E-001                  7.6434790270056496E-001                  5.0841864557992421E+003                  7.1253110554417298E-001                 -1.4719617178075792E-001                  8.9862703623369802E+004                  9.9998124849340364E-001                  4.9535713369531456E+000                  3.7776277024881216E-001                  1.0030275915229858E-004                  1.2966430231196620E+000                  8.5000495605602022E-001                 -4.6020563987374358E-001                  4.0806913930544961E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6435918741252434E+007                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.1854513685011570E-004                  1.3679798164323154E-001                  1.3679798164323154E-001                  8.3506973529840156E-001                  8.3506973529735773E-001                 -1.1522878745281464E+001                  6.9999996935043418E-001                  2.9828284817755799E-005                  2.7997020236474829E-001                  3.4468833607860490E-003                  1.0103427409336040E-003                  9.3805276451495202E-003                  2.0850244238750310E-003                  4.0772218292556683E-003                  4.0806913930544961E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.4055379852463749E-001                 -1.9683774187156491E+000 
                                       5                  3.7092977799246465E+000                 -6.5381050233501927E+000                  4.9745045348399337E+000                 -1.1671235371887233E-001                  3.3517152239604642E-001                 -4.7473288798819563E-001                  0.0000000000000000E+000                  1.8152882482134423E+001                                        0                  7.2650921264926926E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8731940775036829E+001                  1.3077689657183142E+000                 -1.1630088714929332E+001                  1.0666666666666644E+000                  9.9999999999449996E-001                  7.6434186253915037E-001                  5.1203279746480212E+003                  7.5301948812965569E-001                 -1.2319378412114218E-001                  9.4298445791530816E+004                  9.9998161700135535E-001                  4.9744965511316792E+000                  3.7859852784432046E-001                  1.0040764675786191E-004                  1.2966430231196620E+000                  8.5000495605602022E-001                 -4.3933463247386445E-001                  4.2517949483533062E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6556215409853254E+007                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.1939124359153672E-004                  1.4714092023942030E-001                  1.4714092023942030E-001                  8.3506973529631401E-001                  8.3506973529533535E-001                 -1.1259637310506882E+001                  6.9999996935043418E-001                  2.9828284817755799E-005                  2.7997020236474829E-001                  3.4468833607860490E-003                  1.0103427409336040E-003                  9.3805276451495202E-003                  2.0850244238750310E-003                  4.0772218292556683E-003                  4.2517949483533062E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.3105320876836385E-001                 -1.9567005831994848E+000 
                                       6                  3.7123277492644906E+000                 -6.5218212495922083E+000                  4.9938382477929135E+000                 -1.1671544184545410E-001                  3.3516827415767220E-001                 -4.7473709687452192E-001                  0.0000000000000000E+000                  1.8132601119192095E+001                                        0                  7.2945772561985604E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8682775765005896E+001                  1.3077084530763989E+000                 -1.1630088714929336E+001                  1.0000000000000069E+000                  9.9999999999215616E-001                  7.6433642757248677E-001                  5.1561761923238073E+003                  7.9284663833504643E-001                 -1.0081081087417897E-001                  9.8591221599028766E+004                  9.9998191982958617E-001                  4.9938303956036867E+000                  3.7942495324915670E-001                  1.0044043766620556E-004                  1.2966430231196620E+000                  8.5000495605602022E-001                 -4.2008768371253569E-001                  4.4143276263005591E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6671494381532134E+007                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.2023093896473050E-004                  1.5674472048854404E-001                  1.5674472048854404E-001                  8.3506973529435680E-001                  8.3506973529337813E-001                 -1.1105476256839994E+001                  6.9999996935043418E-001                  2.9828284817755799E-005                  2.7997020236474829E-001                  3.4468833607860490E-003                  1.0103427409336040E-003                  9.3805276451495202E-003                  2.0850244238750310E-003                  4.0772218292556683E-003                  4.4143276263005586E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.2226702005819454E-001                 -1.9464767481211886E+000 
                                       7                  3.7159148630323502E+000                 -6.5039129119194810E+000                  5.0153580670714666E+000                 -1.1671841638956458E-001                  3.3516529506171427E-001                 -4.7474095705695946E-001                  0.0000000000000000E+000                  1.8111010780306582E+001                                        0                  7.3295610656403413E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8627251328551832E+001                  1.3076347123055161E+000                 -1.1505149978321025E+001                  7.4999999999998379E-001                  9.9999999998981237E-001                  7.6433119254250625E-001                  5.1989406905080659E+003                  8.3447911462770064E-001                 -7.8584528386110547E-002                  1.0359959725150115E+005                  9.9998221593015346E-001                  5.0153503434793887E+000                  3.8038991904103031E-001                  1.0034544080681133E-004                  1.2966430231196620E+000                  8.5000495605602022E-001                 -3.9868041831391215E-001                  4.6002603155500784E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6789986171546593E+007                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.2123325656824115E-004                  1.6623009989534959E-001                  1.6623009989534959E-001                  8.3506973529239947E-001                  8.3506973529109474E-001                 -1.0991932378253093E+001                  6.9999996935043418E-001                  2.9828284817755799E-005                  2.7997020236474829E-001                  3.4468833607860490E-003                  1.0103427409336040E-003                  9.3805276451495202E-003                  2.0850244238750310E-003                  4.0772218292556683E-003                  4.6002603155500790E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1360841012175291E-001                 -1.9357426379841804E+000 
                                       8                  3.7200871171152978E+000                 -6.4847580170388595E+000                  5.0387141460875302E+000                 -1.1672222232120517E-001                  3.3516166885771359E-001                 -4.7474565578003797E-001                  0.0000000000000000E+000                  1.8088852744003301E+001                                        0                  7.3702804765926197E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8565863088666617E+001                  1.3075472746236794E+000                 -1.1505149978321031E+001                  1.0000000000000098E+000                  9.9999999998668743E-001                  7.6432449436962036E-001                  5.2491274433648896E+003                  8.9279475189192059E-001                 -4.9248371308689885E-002                  1.0932365578722941E+005                  9.9998248685704594E-001                  5.0387065401595832E+000                  3.8147921331902623E-001                  9.9989450454784212E-005                  1.2966430231196620E+000                  8.5000495605602022E-001                 -3.7536942066819978E-001                  4.8078143527432183E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6951890733685862E+007                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.2240956190021754E-004                  1.7867842989667193E-001                  1.7867842989667193E-001                  8.3506973528979000E-001                  8.3506973528848505E-001                 -1.0875740379218312E+001                  6.9999996935043418E-001                  2.9828284817755799E-005                  2.7997020236474829E-001                  3.4468833607860490E-003                  1.0103427409336040E-003                  9.3805276451495202E-003                  2.0850244238750310E-003                  4.0772218292556683E-003                  4.8078143527432177E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0225613628335637E-001                 -1.9249322512694551E+000 
                                       9                  3.7232636837872151E+000                 -6.4712281899157595E+000                  5.0554427202779433E+000                 -1.1672586413100566E-001                  3.3515834065871947E-001                 -4.7474996840218059E-001                  0.0000000000000000E+000                  1.8073838085668118E+001                                        0                  7.4012502556654927E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8521037081621920E+001                  1.3074802997977255E+000                 -1.1806179973985012E+001                  2.0000000000000040E+000                  9.9999999998356248E-001                  7.6431808509462462E-001                  5.2876619703440083E+003                  9.5432709758575296E-001                 -2.0302744448268961E-002                  1.1361684369002850E+005                  9.9998264830979666E-001                  5.0554351844692569E+000                  3.8227471333785135E-001                  9.9539305065066887E-005                  1.2966430231196620E+000                  8.5000495605602022E-001                 -3.5853590607037900E-001                  4.9600378622864106E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7116587078475248E+007                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.2331241608669295E-004                  1.9089763302184173E-001                  1.9089763302184173E-001                  8.3506973528718031E-001                  8.3506973528652806E-001                 -1.0784164234167292E+001                  6.9999996935043418E-001                  2.9828284817755799E-005                  2.7997020236474829E-001                  3.4468833607860490E-003                  1.0103427409336040E-003                  9.3805276451495202E-003                  2.0850244238750310E-003                  4.0772218292556683E-003                  4.9600378622864111E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9111191364306793E-001                 -1.9177555574901888E+000 
